date,state,deathIncrease_cor
2020-07-21,Manchester,0.19
2020-07-22,Manchester,0.19
2020-07-23,Manchester,0.19
2020-07-24,Manchester,0.19
2020-07-25,Manchester,0.19
2020-07-26,Manchester,0.19
2020-07-27,Manchester,0.19
2020-07-28,Manchester,0.19
2020-07-29,Manchester,0
2020-07-30,Manchester,0
2020-07-31,Manchester,0
2020-08-01,Manchester,0
2020-08-02,Manchester,0
2020-08-03,Manchester,0
2020-08-04,Manchester,0
2020-08-05,Manchester,0
2020-08-06,Manchester,0.19
2020-08-07,Manchester,0.37
2020-08-08,Manchester,0.37
2020-08-09,Manchester,0.37
2020-08-10,Manchester,0.37
2020-08-11,Manchester,0.37
2020-08-12,Manchester,0.37
2020-08-13,Manchester,0.19
2020-08-14,Manchester,0
2020-08-15,Manchester,0
2020-08-16,Manchester,0
2020-08-17,Manchester,0.19
2020-08-18,Manchester,0.37
2020-08-19,Manchester,0.37
2020-08-20,Manchester,0.37
2020-08-21,Manchester,0.37
2020-08-22,Manchester,0.37
2020-08-23,Manchester,0.37
2020-08-24,Manchester,0.19
2020-08-25,Manchester,0
2020-08-26,Manchester,0
2020-08-27,Manchester,0
2020-08-28,Manchester,0
2020-08-29,Manchester,0
2020-08-30,Manchester,0
2020-08-31,Manchester,0
2020-09-01,Manchester,0
2020-09-02,Manchester,0
2020-09-03,Manchester,0
2020-09-04,Manchester,0
2020-09-05,Manchester,0
2020-09-06,Manchester,0
2020-09-07,Manchester,0
2020-09-08,Manchester,0
2020-09-09,Manchester,0.19
2020-09-10,Manchester,0.19
2020-09-11,Manchester,0.19
2020-09-12,Manchester,0.19
2020-09-13,Manchester,0.37
2020-09-14,Manchester,0.37
2020-09-15,Manchester,0.37
2020-09-16,Manchester,0.19
2020-09-17,Manchester,0.19
2020-09-18,Manchester,0.37
2020-09-19,Manchester,0.37
2020-09-20,Manchester,0.56
2020-09-21,Manchester,0.74
2020-09-22,Manchester,0.74
2020-09-23,Manchester,0.74
2020-09-24,Manchester,0.93
2020-09-25,Manchester,0.93
2020-09-26,Manchester,1.3
2020-09-27,Manchester,0.93
2020-09-28,Manchester,1.11
2020-09-29,Manchester,2.04
2020-09-30,Manchester,2.23
2020-10-01,Manchester,2.04
2020-10-02,Manchester,2.04
2020-10-03,Manchester,1.86
2020-10-04,Manchester,2.23
2020-10-05,Manchester,1.86
2020-10-06,Manchester,1.3
2020-10-07,Manchester,1.3
2020-10-08,Manchester,2.04
2020-10-09,Manchester,2.04
2020-10-10,Manchester,2.04
2020-10-11,Manchester,1.67
2020-10-12,Manchester,2.79
2020-10-13,Manchester,3.16
2020-10-14,Manchester,3.9
2020-10-15,Manchester,4.27
2020-10-16,Manchester,4.46
2020-10-17,Manchester,5.01
2020-10-18,Manchester,5.39
2020-10-19,Manchester,4.46
2020-10-20,Manchester,4.27
2020-10-21,Manchester,4.46
2020-10-22,Manchester,3.71
2020-10-23,Manchester,4.83
2020-10-24,Manchester,4.27
2020-10-25,Manchester,5.2
2020-10-26,Manchester,5.76
2020-10-27,Manchester,6.13
2020-10-28,Manchester,5.57
2020-10-29,Manchester,5.57
2020-10-30,Manchester,4.83
2020-10-31,Manchester,6.13
2020-11-01,Manchester,6.31
2020-11-02,Manchester,6.87
2020-11-03,Manchester,7.06
2020-11-04,Manchester,7.43
2020-11-05,Manchester,7.99
2020-11-06,Manchester,8.17
2020-11-07,Manchester,7.43
2020-11-08,Manchester,7.24
2020-11-09,Manchester,6.69
2020-11-10,Manchester,6.69
2020-11-11,Manchester,6.13
2020-11-12,Manchester,5.39
2020-11-13,Manchester,5.39
2020-11-14,Manchester,5.39
2020-11-15,Manchester,5.39
2020-11-16,Manchester,5.39
2020-11-17,Manchester,5.01
2020-11-18,Manchester,6.5
2020-11-19,Manchester,7.8
2020-11-20,Manchester,7.8
2020-11-21,Manchester,7.99
2020-11-22,Manchester,8.17
2020-11-23,Manchester,7.99
2020-11-24,Manchester,8.36
2020-11-25,Manchester,7.43
2020-11-26,Manchester,6.31
2020-11-27,Manchester,6.13
2020-11-28,Manchester,5.76
2020-11-29,Manchester,4.46
2020-11-30,Manchester,5.01
2020-12-01,Manchester,4.46
2020-12-02,Manchester,3.9
2020-12-03,Manchester,4.27
2020-12-04,Manchester,4.46
2020-12-05,Manchester,4.64
2020-12-06,Manchester,5.57
2020-12-07,Manchester,4.64
2020-12-08,Manchester,4.27
2020-12-09,Manchester,4.64
2020-12-10,Manchester,4.46
2020-12-11,Manchester,3.71
2020-12-12,Manchester,4.09
2020-12-13,Manchester,3.34
2020-12-14,Manchester,3.9
2020-12-15,Manchester,4.27
2020-12-16,Manchester,4.09
2020-12-17,Manchester,3.71
2020-12-18,Manchester,4.27
2020-12-19,Manchester,3.9
2020-12-20,Manchester,4.64
2020-12-21,Manchester,5.01
2020-12-22,Manchester,4.64
2020-12-23,Manchester,4.83
2020-12-24,Manchester,5.01
2020-12-25,Manchester,5.01
2020-12-26,Manchester,4.83
2020-12-27,Manchester,3.9
2020-12-28,Manchester,3.34
2020-12-29,Manchester,3.9
2020-12-30,Manchester,3.71
2020-12-31,Manchester,3.71
2021-01-01,Manchester,3.53
2021-01-02,Manchester,3.16
2021-01-03,Manchester,3.34
2021-01-04,Manchester,3.53
2021-01-05,Manchester,3.53
2021-01-06,Manchester,3.9
2021-01-07,Manchester,3.71
2021-01-08,Manchester,3.9
2021-01-09,Manchester,4.09
2021-01-10,Manchester,4.3
2021-01-11,Manchester,4.17
2021-01-12,Manchester,4.02
2020-01-22,Miami,0
2020-01-23,Miami,0
2020-01-24,Miami,0
2020-01-25,Miami,0
2020-01-26,Miami,0
2020-01-27,Miami,0
2020-01-28,Miami,0
2020-01-29,Miami,0
2020-01-30,Miami,0
2020-01-31,Miami,0
2020-02-01,Miami,0
2020-02-02,Miami,0
2020-02-03,Miami,0
2020-02-04,Miami,0
2020-02-05,Miami,0
2020-02-06,Miami,0
2020-02-07,Miami,0
2020-02-08,Miami,0
2020-02-09,Miami,0
2020-02-10,Miami,0
2020-02-11,Miami,0
2020-02-12,Miami,0
2020-02-13,Miami,0
2020-02-14,Miami,0
2020-02-15,Miami,0
2020-02-16,Miami,0
2020-02-17,Miami,0
2020-02-18,Miami,0
2020-02-19,Miami,0
2020-02-20,Miami,0
2020-02-21,Miami,0
2020-02-22,Miami,0
2020-02-23,Miami,0
2020-02-24,Miami,0
2020-02-25,Miami,0
2020-02-26,Miami,0
2020-02-27,Miami,0
2020-02-28,Miami,0
2020-02-29,Miami,0
2020-03-01,Miami,0
2020-03-02,Miami,0
2020-03-03,Miami,0
2020-03-04,Miami,0
2020-03-05,Miami,0
2020-03-06,Miami,0
2020-03-07,Miami,0
2020-03-08,Miami,0
2020-03-09,Miami,0
2020-03-10,Miami,0
2020-03-11,Miami,0
2020-03-12,Miami,0
2020-03-13,Miami,0
2020-03-14,Miami,0
2020-03-15,Miami,0
2020-03-16,Miami,0
2020-03-17,Miami,0
2020-03-18,Miami,0
2020-03-19,Miami,0
2020-03-20,Miami,0
2020-03-21,Miami,0
2020-03-22,Miami,0
2020-03-23,Miami,0
2020-03-24,Miami,0.56
2020-03-25,Miami,0.93
2020-03-26,Miami,1.11
2020-03-27,Miami,1.3
2020-03-28,Miami,2.6
2020-03-29,Miami,3.34
2020-03-30,Miami,7.43
2020-03-31,Miami,8.73
2020-04-01,Miami,10.59
2020-04-02,Miami,10.4
2020-04-03,Miami,13.19
2020-04-04,Miami,13.74
2020-04-05,Miami,15.04
2020-04-06,Miami,16.34
2020-04-07,Miami,20.06
2020-04-08,Miami,22.66
2020-04-09,Miami,24.51
2020-04-10,Miami,26
2020-04-11,Miami,33.43
2020-04-12,Miami,37.51
2020-04-13,Miami,44.2
2020-04-14,Miami,43.09
2020-04-15,Miami,39.37
2020-04-16,Miami,40.86
2020-04-17,Miami,42.34
2020-04-18,Miami,36.77
2020-04-19,Miami,33.24
2020-04-20,Miami,32.31
2020-04-21,Miami,34.17
2020-04-22,Miami,36.03
2020-04-23,Miami,34.91
2020-04-24,Miami,29.34
2020-04-25,Miami,33.8
2020-04-26,Miami,36.4
2020-04-27,Miami,30.46
2020-04-28,Miami,26.37
2020-04-29,Miami,26.74
2020-04-30,Miami,25.26
2020-05-01,Miami,28.23
2020-05-02,Miami,30.83
2020-05-03,Miami,34.91
2020-05-04,Miami,37.89
2020-05-05,Miami,40.86
2020-05-06,Miami,42.71
2020-05-07,Miami,43.83
2020-05-08,Miami,41.6
2020-05-09,Miami,36.4
2020-05-10,Miami,31.94
2020-05-11,Miami,30.09
2020-05-12,Miami,29.71
2020-05-13,Miami,28.6
2020-05-14,Miami,27.49
2020-05-15,Miami,28.23
2020-05-16,Miami,27.11
2020-05-17,Miami,24.33
2020-05-18,Miami,24.89
2020-05-19,Miami,24.51
2020-05-20,Miami,26
2020-05-21,Miami,26
2020-05-22,Miami,24.89
2020-05-23,Miami,20.43
2020-05-24,Miami,26.56
2020-05-25,Miami,24.89
2020-05-26,Miami,26.37
2020-05-27,Miami,26.37
2020-05-28,Miami,25.63
2020-05-29,Miami,25.63
2020-05-30,Miami,33.06
2020-05-31,Miami,28.23
2020-06-01,Miami,28.6
2020-06-02,Miami,27.86
2020-06-03,Miami,24.14
2020-06-04,Miami,24.14
2020-06-05,Miami,24.14
2020-06-06,Miami,19.31
2020-06-07,Miami,19.69
2020-06-08,Miami,19.31
2020-06-09,Miami,18.2
2020-06-10,Miami,21.17
2020-06-11,Miami,22.29
2020-06-12,Miami,21.91
2020-06-13,Miami,27.11
2020-06-14,Miami,24.51
2020-06-15,Miami,22.66
2020-06-16,Miami,20.43
2020-06-17,Miami,19.31
2020-06-18,Miami,21.91
2020-06-19,Miami,21.54
2020-06-20,Miami,20.43
2020-06-21,Miami,28.23
2020-06-22,Miami,28.23
2020-06-23,Miami,30.46
2020-06-24,Miami,27.11
2020-06-25,Miami,25.63
2020-06-26,Miami,33.8
2020-06-27,Miami,33.06
2020-06-28,Miami,27.49
2020-06-29,Miami,30.83
2020-06-30,Miami,32.69
2020-07-01,Miami,33.8
2020-07-02,Miami,33.43
2020-07-03,Miami,28.23
2020-07-04,Miami,24.51
2020-07-05,Miami,25.26
2020-07-06,Miami,27.49
2020-07-07,Miami,31.2
2020-07-08,Miami,34.91
2020-07-09,Miami,35.66
2020-07-10,Miami,34.17
2020-07-11,Miami,43.83
2020-07-12,Miami,49.77
2020-07-13,Miami,57.2
2020-07-14,Miami,56.46
2020-07-15,Miami,52.74
2020-07-16,Miami,60.54
2020-07-17,Miami,61.66
2020-07-18,Miami,55.71
2020-07-19,Miami,52
2020-07-20,Miami,40.11
2020-07-21,Miami,37.14
2020-07-22,Miami,39
2020-07-23,Miami,31.94
2020-07-24,Miami,35.29
2020-07-25,Miami,37.14
2020-07-26,Miami,41.97
2020-07-27,Miami,59.8
2020-07-28,Miami,89.51
2020-07-29,Miami,99.54
2020-07-30,Miami,104.37
2020-07-31,Miami,107.71
2020-08-01,Miami,111.06
2020-08-02,Miami,118.86
2020-08-03,Miami,99.91
2020-08-04,Miami,73.54
2020-08-05,Miami,70.94
2020-08-06,Miami,72.8
2020-08-07,Miami,66.86
2020-08-08,Miami,68.71
2020-08-09,Miami,60.91
2020-08-10,Miami,63.14
2020-08-11,Miami,70.57
2020-08-12,Miami,77.63
2020-08-13,Miami,71.31
2020-08-14,Miami,76.89
2020-08-15,Miami,80.6
2020-08-16,Miami,84.31
2020-08-17,Miami,85.8
2020-08-18,Miami,81.71
2020-08-19,Miami,70.94
2020-08-20,Miami,69.09
2020-08-21,Miami,63.89
2020-08-22,Miami,56.09
2020-08-23,Miami,56.09
2020-08-24,Miami,59.8
2020-08-25,Miami,56.83
2020-08-26,Miami,59.8
2020-08-27,Miami,59.43
2020-08-28,Miami,68.34
2020-08-29,Miami,96.57
2020-08-30,Miami,88.03
2020-08-31,Miami,94.34
2020-09-01,Miami,96.57
2020-09-02,Miami,93.23
2020-09-03,Miami,93.6
2020-09-04,Miami,82.09
2020-09-05,Miami,47.91
2020-09-06,Miami,69.09
2020-09-07,Miami,70.2
2020-09-08,Miami,75.77
2020-09-09,Miami,86.17
2020-09-10,Miami,84.31
2020-09-11,Miami,88.4
2020-09-12,Miami,96.2
2020-09-13,Miami,80.6
2020-09-14,Miami,70.57
2020-09-15,Miami,71.69
2020-09-16,Miami,65
2020-09-17,Miami,65
2020-09-18,Miami,59.8
2020-09-19,Miami,60.17
2020-09-20,Miami,63.89
2020-09-21,Miami,69.09
2020-09-22,Miami,65
2020-09-23,Miami,65.37
2020-09-24,Miami,65.37
2020-09-25,Miami,65.37
2020-09-26,Miami,59.8
2020-09-27,Miami,57.94
2020-09-28,Miami,46.06
2020-09-29,Miami,42.71
2020-09-30,Miami,37.89
2020-10-01,Miami,39.37
2020-10-02,Miami,39.37
2020-10-03,Miami,39.37
2020-10-04,Miami,32.69
2020-10-05,Miami,38.26
2020-10-06,Miami,35.29
2020-10-07,Miami,29.34
2020-10-08,Miami,39
2020-10-09,Miami,41.23
2020-10-10,Miami,43.09
2020-10-11,Miami,43.46
2020-10-12,Miami,42.34
2020-10-13,Miami,41.23
2020-10-14,Miami,47.54
2020-10-15,Miami,37.51
2020-10-16,Miami,37.89
2020-10-17,Miami,35.66
2020-10-18,Miami,32.31
2020-10-19,Miami,31.2
2020-10-20,Miami,28.6
2020-10-21,Miami,25.26
2020-10-22,Miami,26.74
2020-10-23,Miami,25.26
2020-10-24,Miami,23.4
2020-10-25,Miami,19.69
2020-10-26,Miami,18.2
2020-10-27,Miami,17.09
2020-10-28,Miami,15.6
2020-10-29,Miami,18.57
2020-10-30,Miami,20.06
2020-10-31,Miami,18.94
2020-11-01,Miami,18.57
2020-11-02,Miami,15.23
2020-11-03,Miami,12.26
2020-11-04,Miami,14.86
2020-11-05,Miami,9.66
2020-11-06,Miami,8.91
2020-11-07,Miami,7.43
2020-11-08,Miami,8.54
2020-11-09,Miami,11.51
2020-11-10,Miami,13
2020-11-11,Miami,9.29
2020-11-12,Miami,9.66
2020-11-13,Miami,7.8
2020-11-14,Miami,12.26
2020-11-15,Miami,14.11
2020-11-16,Miami,13.74
2020-11-17,Miami,14.86
2020-11-18,Miami,17.09
2020-11-19,Miami,21.17
2020-11-20,Miami,27.11
2020-11-21,Miami,24.51
2020-11-22,Miami,22.66
2020-11-23,Miami,20.06
2020-11-24,Miami,19.69
2020-11-25,Miami,26
2020-11-26,Miami,25.26
2020-11-27,Miami,19.69
2020-11-28,Miami,18.57
2020-11-29,Miami,25.26
2020-11-30,Miami,28.23
2020-12-01,Miami,33.06
2020-12-02,Miami,27.11
2020-12-03,Miami,29.34
2020-12-04,Miami,36.77
2020-12-05,Miami,35.29
2020-12-06,Miami,28.97
2020-12-07,Miami,30.83
2020-12-08,Miami,29.34
2020-12-09,Miami,28.6
2020-12-10,Miami,28.23
2020-12-11,Miami,28.23
2020-12-12,Miami,29.34
2020-12-13,Miami,32.31
2020-12-14,Miami,29.34
2020-12-15,Miami,27.86
2020-12-16,Miami,31.57
2020-12-17,Miami,31.57
2020-12-18,Miami,35.29
2020-12-19,Miami,34.17
2020-12-20,Miami,30.09
2020-12-21,Miami,32.69
2020-12-22,Miami,28.23
2020-12-23,Miami,29.34
2020-12-24,Miami,31.94
2020-12-25,Miami,22.29
2020-12-26,Miami,25.63
2020-12-27,Miami,27.11
2020-12-28,Miami,29.71
2020-12-29,Miami,29.71
2020-12-30,Miami,41.6
2020-12-31,Miami,37.51
2021-01-01,Miami,37.51
2021-01-02,Miami,34.54
2021-01-03,Miami,33.8
2021-01-04,Miami,40.49
2021-01-05,Miami,53.49
2021-01-06,Miami,46.8
2021-01-07,Miami,60.17
2021-01-08,Miami,68.71
2021-01-09,Miami,72.43
2021-01-10,Miami,81.66
2021-01-11,Miami,79.58
2021-01-12,Miami,77.95
2020-06-01,Moscow,79.73
2020-06-02,Moscow,79.19
2020-06-03,Moscow,78.83
2020-06-04,Moscow,77.91
2020-06-05,Moscow,77.44
2020-06-06,Moscow,75.21
2020-06-07,Moscow,74.29
2020-06-08,Moscow,72.24
2020-06-09,Moscow,70.76
2020-06-10,Moscow,68.16
2020-06-11,Moscow,67.23
2020-06-12,Moscow,67.6
2020-06-13,Moscow,66.3
2020-06-14,Moscow,64.81
2020-06-15,Moscow,64.07
2020-06-16,Moscow,63.89
2020-06-17,Moscow,62.03
2020-06-18,Moscow,58.69
2020-06-19,Moscow,52.56
2020-06-20,Moscow,47.73
2020-06-21,Moscow,41.41
2020-06-22,Moscow,34.54
2020-06-23,Moscow,30.27
2020-06-24,Moscow,27.67
2020-06-25,Moscow,26.19
2020-06-26,Moscow,26.74
2020-06-27,Moscow,28.41
2020-06-28,Moscow,32.31
2020-06-29,Moscow,37.33
2020-06-30,Moscow,39
2020-07-01,Moscow,39.93
2020-07-02,Moscow,39.93
2020-07-03,Moscow,39.74
2020-07-04,Moscow,37.7
2020-07-05,Moscow,36.4
2020-07-06,Moscow,35.1
2020-07-07,Moscow,33.99
2020-07-08,Moscow,34.73
2020-07-09,Moscow,35.29
2020-07-10,Moscow,35.84
2020-07-11,Moscow,38.26
2020-07-12,Moscow,38.44
2020-07-13,Moscow,36.96
2020-07-14,Moscow,34.17
2020-07-15,Moscow,31.39
2020-07-16,Moscow,28.97
2020-07-17,Moscow,27.11
2020-07-18,Moscow,23.4
2020-07-19,Moscow,21.54
2020-07-20,Moscow,19.69
2020-07-21,Moscow,19.31
2020-07-22,Moscow,19.31
2020-07-23,Moscow,18.39
2020-07-24,Moscow,18.01
2020-07-25,Moscow,16.71
2020-07-26,Moscow,15.6
2020-07-27,Moscow,15.23
2020-07-28,Moscow,15.79
2020-07-29,Moscow,15.6
2020-07-30,Moscow,16.16
2020-07-31,Moscow,16.16
2020-08-01,Moscow,16.53
2020-08-02,Moscow,16.16
2020-08-03,Moscow,16.34
2020-08-04,Moscow,15.97
2020-08-05,Moscow,16.16
2020-08-06,Moscow,16.16
2020-08-07,Moscow,16.16
2020-08-08,Moscow,16.53
2020-08-09,Moscow,16.71
2020-08-10,Moscow,16.34
2020-08-11,Moscow,16.16
2020-08-12,Moscow,15.79
2020-08-13,Moscow,15.6
2020-08-14,Moscow,15.04
2020-08-15,Moscow,14.49
2020-08-16,Moscow,14.11
2020-08-17,Moscow,14.11
2020-08-18,Moscow,14.3
2020-08-19,Moscow,13.93
2020-08-20,Moscow,13.93
2020-08-21,Moscow,13.93
2020-08-22,Moscow,14.11
2020-08-23,Moscow,14.3
2020-08-24,Moscow,14.49
2020-08-25,Moscow,14.11
2020-08-26,Moscow,14.49
2020-08-27,Moscow,14.49
2020-08-28,Moscow,14.86
2020-08-29,Moscow,14.67
2020-08-30,Moscow,14.86
2020-08-31,Moscow,15.04
2020-09-01,Moscow,15.04
2020-09-02,Moscow,14.86
2020-09-03,Moscow,15.23
2020-09-04,Moscow,15.6
2020-09-05,Moscow,16.53
2020-09-06,Moscow,16.53
2020-09-07,Moscow,16.71
2020-09-08,Moscow,16.53
2020-09-09,Moscow,16.71
2020-09-10,Moscow,16.9
2020-09-11,Moscow,16.34
2020-09-12,Moscow,15.79
2020-09-13,Moscow,15.41
2020-09-14,Moscow,14.49
2020-09-15,Moscow,14.3
2020-09-16,Moscow,14.11
2020-09-17,Moscow,13.93
2020-09-18,Moscow,14.11
2020-09-19,Moscow,14.49
2020-09-20,Moscow,15.6
2020-09-21,Moscow,16.71
2020-09-22,Moscow,17.83
2020-09-23,Moscow,18.94
2020-09-24,Moscow,19.87
2020-09-25,Moscow,20.61
2020-09-26,Moscow,22.1
2020-09-27,Moscow,24.14
2020-09-28,Moscow,25.81
2020-09-29,Moscow,28.41
2020-09-30,Moscow,31.2
2020-10-01,Moscow,33.24
2020-10-02,Moscow,35.29
2020-10-03,Moscow,36.77
2020-10-04,Moscow,39.37
2020-10-05,Moscow,45.13
2020-10-06,Moscow,46.06
2020-10-07,Moscow,45.69
2020-10-08,Moscow,46.8
2020-10-09,Moscow,48.1
2020-10-10,Moscow,53.11
2020-10-11,Moscow,55.16
2020-10-12,Moscow,55.53
2020-10-13,Moscow,59.43
2020-10-14,Moscow,64.26
2020-10-15,Moscow,67.41
2020-10-16,Moscow,70.57
2020-10-17,Moscow,68.9
2020-10-18,Moscow,70.94
2020-10-19,Moscow,72.61
2020-10-20,Moscow,74.1
2020-10-21,Moscow,75.4
2020-10-22,Moscow,78.37
2020-10-23,Moscow,80.41
2020-10-24,Moscow,82.64
2020-10-25,Moscow,84.87
2020-10-26,Moscow,84.87
2020-10-27,Moscow,86.17
2020-10-28,Moscow,84.69
2020-10-29,Moscow,81.71
2020-10-30,Moscow,80.04
2020-10-31,Moscow,80.41
2020-11-01,Moscow,79.11
2020-11-02,Moscow,79.3
2020-11-03,Moscow,79.3
2020-11-04,Moscow,83.01
2020-11-05,Moscow,87.1
2020-11-06,Moscow,90.63
2020-11-07,Moscow,91.56
2020-11-08,Moscow,92.49
2020-11-09,Moscow,93.23
2020-11-10,Moscow,93.41
2020-11-11,Moscow,92.3
2020-11-12,Moscow,92.49
2020-11-13,Moscow,92.49
2020-11-14,Moscow,93.6
2020-11-15,Moscow,94.16
2020-11-16,Moscow,94.53
2020-11-17,Moscow,95.83
2020-11-18,Moscow,96.76
2020-11-19,Moscow,96.76
2020-11-20,Moscow,96.57
2020-11-21,Moscow,96.94
2020-11-22,Moscow,96.76
2020-11-23,Moscow,96.76
2020-11-24,Moscow,96.76
2020-11-25,Moscow,97.13
2020-11-26,Moscow,96.57
2020-11-27,Moscow,97.13
2020-11-28,Moscow,97.13
2020-11-29,Moscow,97.13
2020-11-30,Moscow,97.13
2020-12-01,Moscow,97.13
2020-12-02,Moscow,96.76
2020-12-03,Moscow,96.76
2020-12-04,Moscow,97.13
2020-12-05,Moscow,96.2
2020-12-06,Moscow,96.2
2020-12-07,Moscow,96.39
2020-12-08,Moscow,96.39
2020-12-09,Moscow,96.76
2020-12-10,Moscow,96.76
2020-12-11,Moscow,96.57
2020-12-12,Moscow,97.69
2020-12-13,Moscow,97.31
2020-12-14,Moscow,97.69
2020-12-15,Moscow,96.76
2020-12-16,Moscow,96.39
2020-12-17,Moscow,97.31
2020-12-18,Moscow,97.31
2020-12-19,Moscow,96.2
2020-12-20,Moscow,96.2
2020-12-21,Moscow,96.2
2020-12-22,Moscow,96.57
2020-12-23,Moscow,97.13
2020-12-24,Moscow,96.39
2020-12-25,Moscow,96.57
2020-12-26,Moscow,97.31
2020-12-27,Moscow,97.13
2020-12-28,Moscow,96.57
2020-12-29,Moscow,96.01
2020-12-30,Moscow,95.83
2020-12-31,Moscow,96.57
2021-01-01,Moscow,96.2
2021-01-02,Moscow,96.2
2021-01-03,Moscow,95.83
2021-01-04,Moscow,96.39
2021-01-05,Moscow,96.39
2021-01-06,Moscow,96.01
2021-01-07,Moscow,96.01
2021-01-08,Moscow,96.2
2021-01-09,Moscow,95.64
2021-01-10,Moscow,96.31
2021-01-11,Moscow,95.95
2021-01-12,Moscow,96.47
2020-02-29,New York,0
2020-03-01,New York,0
2020-03-02,New York,0
2020-03-03,New York,0
2020-03-04,New York,0
2020-03-05,New York,0
2020-03-06,New York,0
2020-03-07,New York,0
2020-03-08,New York,0.37
2020-03-09,New York,0.37
2020-03-10,New York,0.37
2020-03-11,New York,1.3
2020-03-12,New York,3.71
2020-03-13,New York,7.06
2020-03-14,New York,10.96
2020-03-15,New York,21.17
2020-03-16,New York,31.2
2020-03-17,New York,52.93
2020-03-18,New York,72.43
2020-03-19,New York,96.01
2020-03-20,New York,128.7
2020-03-21,New York,175.13
2020-03-22,New York,230.66
2020-03-23,New York,310.7
2020-03-24,New York,399.1
2020-03-25,New York,534.3
2020-03-26,New York,653.34
2020-03-27,New York,786.31
2020-03-28,New York,941.39
2020-03-29,New York,1123.01
2020-03-30,New York,1287.19
2020-03-31,New York,1478.29
2020-04-01,New York,1645.43
2020-04-02,New York,1824.09
2020-04-03,New York,2120.3
2020-04-04,New York,2316.04
2020-04-05,New York,2461.83
2020-04-06,New York,2596.66
2020-04-07,New York,2661.84
2020-04-08,New York,2707.16
2020-04-09,New York,2754.7
2020-04-10,New York,2647.91
2020-04-11,New York,2605.01
2020-04-12,New York,2532.96
2020-04-13,New York,2413.36
2020-04-14,New York,2243.8
2020-04-15,New York,2057.16
2020-04-16,New York,2077.4
2020-04-17,New York,1947.77
2020-04-18,New York,1805.33
2020-04-19,New York,1695.76
2020-04-20,New York,1635.77
2020-04-21,New York,1639.86
2020-04-22,New York,1637.63
2020-04-23,New York,1408.64
2020-04-24,New York,1349.4
2020-04-25,New York,1296.66
2020-04-26,New York,1248
2020-04-27,New York,1165.17
2020-04-28,New York,1068.41
2020-04-29,New York,980.01
2020-04-30,New York,966.09
2020-05-01,New York,882.7
2020-05-02,New York,804.89
2020-05-03,New York,750.1
2020-05-04,New York,708.5
2020-05-05,New York,667.64
2020-05-06,New York,638.3
2020-05-07,New York,548.97
2020-05-08,New York,526.69
2020-05-09,New York,508.3
2020-05-10,New York,446.46
2020-05-11,New York,404.3
2020-05-12,New York,387.03
2020-05-13,New York,376.63
2020-05-14,New York,375.51
2020-05-15,New York,350.63
2020-05-16,New York,319.24
2020-05-17,New York,310.89
2020-05-18,New York,297.89
2020-05-19,New York,290.83
2020-05-20,New York,273.37
2020-05-21,New York,247.19
2020-05-22,New York,234
2020-05-23,New York,223.6
2020-05-24,New York,213.2
2020-05-25,New York,207.26
2020-05-26,New York,196.67
2020-05-27,New York,189.06
2020-05-28,New York,182.93
2020-05-29,New York,177.54
2020-05-30,New York,174.76
2020-05-31,New York,170.3
2020-06-01,New York,170.67
2020-06-02,New York,158.41
2020-06-03,New York,151.54
2020-06-04,New York,140.59
2020-06-05,New York,141.51
2020-06-06,New York,139.1
2020-06-07,New York,135.2
2020-06-08,New York,125.54
2020-06-09,New York,128.33
2020-06-10,New York,121.09
2020-06-11,New York,119.79
2020-06-12,New York,109.57
2020-06-13,New York,99.17
2020-06-14,New York,92.11
2020-06-15,New York,88.77
2020-06-16,New York,82.09
2020-06-17,New York,77.81
2020-06-18,New York,79.11
2020-06-19,New York,81.9
2020-06-20,New York,83.57
2020-06-21,New York,81.34
2020-06-22,New York,78.74
2020-06-23,New York,79.86
2020-06-24,New York,80.41
2020-06-25,New York,75.21
2020-06-26,New York,67.04
2020-06-27,New York,176.61
2020-06-28,New York,171.04
2020-06-29,New York,171.04
2020-06-30,New York,165.47
2020-07-01,New York,162.87
2020-07-02,New York,162.5
2020-07-03,New York,161.2
2020-07-04,New York,46.8
2020-07-05,New York,48.29
2020-07-06,New York,46.61
2020-07-07,New York,44.39
2020-07-08,New York,43.83
2020-07-09,New York,37.14
2020-07-10,New York,45.5
2020-07-11,New York,45.5
2020-07-12,New York,46.99
2020-07-13,New York,45.69
2020-07-14,New York,45.31
2020-07-15,New York,45.87
2020-07-16,New York,48.66
2020-07-17,New York,40.67
2020-07-18,New York,39.37
2020-07-19,New York,35.1
2020-07-20,New York,39.19
2020-07-21,New York,36.21
2020-07-22,New York,36.77
2020-07-23,New York,35.84
2020-07-24,New York,35.29
2020-07-25,New York,35.66
2020-07-26,New York,34.91
2020-07-27,New York,29.16
2020-07-28,New York,29.34
2020-07-29,New York,26.56
2020-07-30,New York,23.96
2020-07-31,New York,22.1
2020-08-01,New York,19.5
2020-08-02,New York,21.17
2020-08-03,New York,117.37
2020-08-04,New York,117
2020-08-05,New York,116.63
2020-08-06,New York,116.81
2020-08-07,New York,117.37
2020-08-08,New York,117.19
2020-08-09,New York,115.33
2020-08-10,New York,17.64
2020-08-11,New York,18.01
2020-08-12,New York,18.2
2020-08-13,New York,19.5
2020-08-14,New York,19.31
2020-08-15,New York,18.57
2020-08-16,New York,16.71
