date,state,deathIncrease_cor
2020-03-17,ND,0
2020-03-18,ND,0
2020-03-19,ND,0
2020-03-20,ND,0
2020-03-21,ND,0
2020-03-22,ND,0
2020-03-23,ND,0
2020-03-24,ND,0
2020-03-25,ND,0.142857142857143
2020-03-26,ND,0.142857142857143
2020-03-27,ND,0.285714285714286
2020-03-28,ND,0.428571428571429
2020-03-29,ND,0.428571428571429
2020-03-30,ND,0.428571428571429
2020-03-31,ND,0.428571428571429
2020-04-01,ND,0.285714285714286
2020-04-02,ND,0.285714285714286
2020-04-03,ND,0.142857142857143
2020-04-04,ND,0.142857142857143
2020-04-05,ND,0.142857142857143
2020-04-06,ND,0.285714285714286
2020-04-07,ND,0.428571428571428
2020-04-08,ND,0.571428571428571
2020-04-09,ND,0.714285714285714
2020-04-10,ND,0.714285714285714
2020-04-11,ND,0.714285714285714
2020-04-12,ND,0.714285714285714
2020-04-13,ND,0.571428571428571
2020-04-14,ND,0.428571428571429
2020-04-15,ND,0.285714285714286
2020-04-16,ND,0.285714285714286
2020-04-17,ND,0.714285714285714
2020-04-18,ND,0.571428571428571
2020-04-19,ND,0.714285714285714
2020-04-20,ND,0.857142857142857
2020-04-21,ND,0.857142857142857
2020-04-22,ND,1
2020-04-23,ND,1
2020-04-24,ND,0.857142857142857
2020-04-25,ND,0.857142857142857
2020-04-26,ND,0.714285714285714
2020-04-27,ND,0.571428571428571
2020-04-28,ND,1.14285714285714
2020-04-29,ND,1.14285714285714
2020-04-30,ND,1.14285714285714
2020-05-01,ND,0.857142857142857
2020-05-02,ND,0.857142857142857
2020-05-03,ND,1.71428571428571
2020-05-04,ND,1.71428571428571
2020-05-05,ND,1.42857142857143
2020-05-06,ND,1.57142857142857
2020-05-07,ND,1.42857142857143
2020-05-08,ND,1.57142857142857
2020-05-09,ND,1.85714285714286
2020-05-10,ND,1.28571428571429
2020-05-11,ND,1.28571428571429
2020-05-12,ND,1.28571428571429
2020-05-13,ND,1
2020-05-14,ND,1.14285714285714
2020-05-15,ND,1.14285714285714
2020-05-16,ND,1
2020-05-17,ND,1.28571428571429
2020-05-18,ND,1.57142857142857
2020-05-19,ND,1.42857142857143
2020-05-20,ND,1.42857142857143
2020-05-21,ND,1.42857142857143
2020-05-22,ND,1.42857142857143
2020-05-23,ND,1.28571428571429
2020-05-24,ND,1.42857142857143
2020-05-25,ND,1.28571428571429
2020-05-26,ND,1.42857142857143
2020-05-27,ND,1.57142857142857
2020-05-28,ND,1.57142857142857
2020-05-29,ND,1.42857142857143
2020-05-30,ND,2
2020-05-31,ND,1.42857142857143
2020-06-01,ND,1.28571428571429
2020-06-02,ND,1.71428571428571
2020-06-03,ND,1.71428571428571
2020-06-04,ND,1.57142857142857
2020-06-05,ND,1.57142857142857
2020-06-06,ND,1
2020-06-07,ND,1
2020-06-08,ND,1.14285714285714
2020-06-09,ND,0.428571428571429
2020-06-10,ND,0.285714285714286
2020-06-11,ND,0.285714285714286
2020-06-12,ND,0.285714285714286
2020-06-13,ND,0.285714285714286
2020-06-14,ND,0.285714285714286
2020-06-15,ND,0.571428571428571
2020-06-16,ND,0.714285714285714
2020-06-17,ND,0.714285714285714
2020-06-18,ND,0.857142857142857
2020-06-19,ND,0.857142857142857
2020-06-20,ND,1
2020-06-21,ND,1.14285714285714
2020-06-22,ND,0.857142857142857
2020-06-23,ND,0.714285714285714
2020-06-24,ND,0.714285714285714
2020-06-25,ND,0.714285714285714
2020-06-26,ND,0.714285714285714
2020-06-27,ND,0.571428571428571
2020-06-28,ND,0.428571428571429
2020-06-29,ND,0.285714285714286
2020-06-30,ND,0.285714285714286
2020-07-01,ND,0.285714285714286
2020-07-02,ND,0.142857142857143
2020-07-03,ND,0.142857142857143
2020-07-04,ND,0.714285714285714
2020-07-05,ND,0
2020-07-06,ND,0
2020-07-07,ND,0
2020-07-08,ND,0.285714285714286
2020-07-09,ND,0.285714285714286
2020-07-10,ND,0.285714285714286
2020-07-11,ND,0
2020-07-12,ND,0.428571428571428
2020-07-13,ND,0.571428571428571
2020-07-14,ND,0.714285714285714
2020-07-15,ND,0.428571428571429
2020-07-16,ND,0.714285714285714
2020-07-17,ND,0.857142857142857
2020-07-18,ND,0.857142857142857
2020-07-19,ND,1.14285714285714
2020-07-20,ND,1.14285714285714
2020-07-21,ND,1.28571428571429
2020-07-22,ND,1.28571428571429
2020-07-23,ND,1
2020-07-24,ND,0.857142857142857
2020-07-25,ND,0.857142857142857
2020-07-26,ND,0.857142857142857
2020-07-27,ND,0.857142857142857
2020-07-28,ND,0.571428571428571
2020-07-29,ND,0.571428571428571
2020-07-30,ND,0.857142857142857
2020-07-31,ND,0.857142857142857
2020-08-01,ND,1
2020-08-02,ND,0.857142857142857
2020-08-03,ND,0.857142857142857
2020-08-04,ND,1
2020-08-05,ND,1.28571428571429
2020-08-06,ND,1
2020-08-07,ND,1.14285714285714
2020-08-08,ND,1.57142857142857
2020-08-09,ND,1.71428571428571
2020-08-10,ND,1.57142857142857
2020-08-11,ND,1.57142857142857
2020-08-12,ND,1.28571428571429
2020-08-13,ND,1.85714285714286
2020-08-14,ND,1.85714285714286
2020-08-15,ND,1.42857142857143
2020-08-16,ND,1.42857142857143
2020-08-17,ND,1.42857142857143
2020-08-18,ND,1.57142857142857
2020-08-19,ND,1.57142857142857
2020-08-20,ND,1.57142857142857
2020-08-21,ND,1.42857142857143
2020-08-22,ND,1.42857142857143
2020-08-23,ND,1.14285714285714
2020-08-24,ND,1.28571428571429
2020-08-25,ND,1
2020-08-26,ND,1.28571428571429
2020-08-27,ND,0.714285714285714
2020-08-28,ND,1
2020-08-29,ND,1
2020-08-30,ND,1.42857142857143
2020-08-31,ND,1.57142857142857
2020-09-01,ND,1.57142857142857
2020-09-02,ND,2
2020-09-03,ND,2.14285714285714
2020-09-04,ND,1.85714285714286
2020-09-05,ND,1.57142857142857
2020-09-06,ND,1.14285714285714
2020-09-07,ND,1.28571428571429
2020-09-08,ND,1.28571428571429
2020-09-09,ND,1.57142857142857
2020-09-10,ND,1.57142857142857
2020-09-11,ND,1.85714285714286
2020-09-12,ND,2.14285714285714
2020-09-13,ND,2.14285714285714
2020-09-14,ND,3.14285714285714
2020-09-15,ND,3.42857142857143
2020-09-16,ND,3.57142857142857
2020-09-17,ND,3.42857142857143
2020-09-18,ND,3.28571428571429
2020-09-19,ND,3.42857142857143
2020-09-20,ND,4.42857142857143
2020-09-21,ND,4.42857142857143
2020-09-22,ND,5
2020-09-23,ND,5
2020-09-24,ND,5.57142857142857
2020-09-25,ND,5.85714285714286
2020-09-26,ND,6.14285714285714
2020-09-27,ND,6.14285714285714
2020-09-28,ND,6.14285714285714
2020-09-29,ND,6.42857142857143
2020-09-30,ND,6.28571428571429
2020-10-01,ND,6.14285714285714
2020-10-02,ND,6.14285714285714
2020-10-03,ND,6
2020-10-04,ND,8.42857142857143
2020-10-05,ND,7.85714285714286
2020-10-06,ND,8.28571428571428
2020-10-07,ND,9.42857142857143
2020-10-08,ND,9.42857142857143
2020-10-09,ND,10
2020-10-10,ND,11.1428571428571
2020-10-11,ND,8.85714285714286
2020-10-12,ND,8.71428571428571
2020-10-13,ND,9.71428571428571
2020-10-14,ND,9.14285714285714
2020-10-15,ND,9.42857142857143
2020-10-16,ND,9
2020-10-17,ND,7.85714285714286
2020-10-18,ND,8.14285714285714
2020-10-19,ND,7.42857142857143
2020-10-20,ND,7.42857142857143
2020-10-21,ND,7
2020-10-22,ND,7.42857142857143
2020-10-23,ND,7.71428571428571
2020-10-24,ND,9.14285714285714
2020-10-25,ND,9.42857142857143
2020-10-26,ND,11
2020-10-27,ND,10.2857142857143
2020-10-28,ND,10.8571428571429
2020-10-29,ND,10.7142857142857
2020-10-30,ND,11.1428571428571
2020-10-31,ND,11.2857142857143
2020-11-01,ND,11.2857142857143
2020-11-02,ND,13.8571428571429
2020-11-03,ND,14.4285714285714
2020-11-04,ND,14.8571428571429
2020-11-05,ND,15.4285714285714
2020-11-06,ND,14.8571428571429
2020-11-07,ND,12.7142857142857
2020-11-08,ND,17
2020-11-09,ND,14.5714285714286
2020-11-10,ND,13.5714285714286
2020-11-11,ND,14.1428571428571
2020-11-12,ND,14
2020-11-13,ND,14.2857142857143
2020-11-14,ND,18
2020-11-15,ND,14.2857142857143
2020-11-16,ND,14
2020-11-17,ND,18.1428571428571
2020-11-18,ND,15.4285714285714
2020-11-19,ND,14.8571428571429
2020-11-20,ND,14.7142857142857
2020-11-21,ND,16.2857142857143
2020-11-22,ND,14.5714285714286
2020-11-23,ND,14.5714285714286
2020-11-24,ND,9.71428571428571
2020-11-25,ND,11.5714285714286
2020-11-26,ND,10.7142857142857
2020-11-27,ND,11.5714285714286
2020-11-28,ND,10.1428571428571
2020-11-29,ND,11.2857142857143
2020-11-30,ND,11.4285714285714
2020-12-01,ND,12.4285714285714
2020-12-02,ND,13.1428571428571
2020-12-03,ND,14
2020-12-04,ND,13.5714285714286
2020-12-05,ND,15.7142857142857
2020-12-06,ND,16.2857142857143
2020-12-07,ND,18
2020-12-08,ND,20.1428571428571
2020-12-09,ND,20.7142857142857
2020-12-10,ND,19.8571428571429
2020-12-11,ND,19.2857142857143
2020-12-12,ND,15.1428571428571
2020-12-13,ND,16.2857142857143
2020-12-14,ND,14.4285714285714
2020-12-15,ND,13.5714285714286
2020-12-16,ND,10.4285714285714
2020-12-17,ND,11.2857142857143
2020-12-18,ND,10.8571428571429
2020-12-19,ND,9.71428571428571
2020-12-20,ND,7
2020-12-21,ND,8.14285714285714
2020-12-22,ND,5.14285714285714
2020-12-23,ND,5.71428571428571
2020-12-24,ND,4.85714285714286
2020-12-25,ND,4.57142857142857
2020-12-26,ND,5.57142857142857
2020-12-27,ND,5.71428571428571
2020-12-28,ND,3.14285714285714
2020-12-29,ND,3.14285714285714
2020-12-30,ND,6.57142857142857
2020-12-31,ND,6.57142857142857
2021-01-01,ND,6.85714285714286
2021-01-02,ND,7.57142857142857
2021-01-03,ND,7.42857142857143
2021-01-04,ND,8.42857142857143
2021-01-05,ND,10.1428571428571
2021-01-06,ND,6.14285714285714
2021-01-07,ND,6.14285714285714
2021-01-08,ND,5.85714285714286
2021-01-09,ND,3.85714285714286
2021-01-10,ND,3.28571428571429
2021-01-11,ND,3.42857142857143
2021-01-12,ND,5
2021-01-13,ND,5
2021-01-14,ND,5
2021-01-15,ND,5
2021-01-16,ND,6.42857142857143
2021-01-17,ND,6.42857142857143
2021-01-18,ND,7.14285714285714
2021-01-19,ND,4.71428571428571
2021-01-20,ND,4.71428571428571
2021-01-21,ND,4.71428571428571
2021-01-22,ND,5.85714285714286
2021-01-23,ND,4.57142857142857
2021-01-24,ND,4.57142857142857
2021-01-25,ND,2.85714285714286
2021-01-26,ND,2
2021-01-27,ND,2
2021-01-28,ND,2
2021-01-29,ND,1.57142857142857
2021-01-30,ND,1
2021-01-31,ND,0.857142857142857
2021-02-01,ND,0.714285714285714
2021-02-02,ND,1.28571428571429
2021-02-03,ND,1.28571428571429
2021-02-04,ND,1.28571428571429
2021-02-05,ND,1
2021-02-06,ND,1.42857142857143
2021-02-07,ND,1.63265306122449
2021-02-08,ND,1.83673469387755
2021-02-09,ND,1.46938775510204
2020-02-15,NE,0
2020-02-16,NE,0
2020-02-17,NE,0
2020-02-18,NE,0
2020-02-19,NE,0
2020-02-20,NE,0
2020-02-21,NE,0
2020-02-22,NE,0
2020-02-23,NE,0
2020-02-24,NE,0
2020-02-25,NE,0
2020-02-26,NE,0
2020-02-27,NE,0
2020-02-28,NE,0
2020-02-29,NE,0
2020-03-01,NE,0
2020-03-02,NE,0
2020-03-03,NE,0
2020-03-04,NE,0
2020-03-05,NE,0
2020-03-06,NE,0
2020-03-07,NE,0
2020-03-08,NE,0
2020-03-09,NE,0
2020-03-10,NE,0
2020-03-11,NE,0
2020-03-12,NE,0
2020-03-13,NE,0
2020-03-14,NE,0
2020-03-15,NE,0
2020-03-16,NE,0
2020-03-17,NE,0
2020-03-18,NE,0
2020-03-19,NE,0
2020-03-20,NE,0
2020-03-21,NE,0
2020-03-22,NE,0
2020-03-23,NE,0
2020-03-24,NE,0
2020-03-25,NE,0.285714285714286
2020-03-26,NE,0.285714285714286
2020-03-27,NE,0.285714285714286
2020-03-28,NE,0.428571428571428
2020-03-29,NE,0.571428571428571
2020-03-30,NE,0.714285714285714
2020-03-31,NE,0.857142857142857
2020-04-01,NE,0.571428571428571
2020-04-02,NE,0.857142857142857
2020-04-03,NE,0.857142857142857
2020-04-04,NE,1
2020-04-05,NE,1.14285714285714
2020-04-06,NE,1.28571428571429
2020-04-07,NE,1.28571428571429
2020-04-08,NE,1.57142857142857
2020-04-09,NE,1.28571428571429
2020-04-10,NE,1.28571428571429
2020-04-11,NE,1.14285714285714
2020-04-12,NE,1.14285714285714
2020-04-13,NE,1
2020-04-14,NE,1.28571428571429
2020-04-15,NE,1
2020-04-16,NE,1.57142857142857
2020-04-17,NE,1.57142857142857
2020-04-18,NE,2.14285714285714
2020-04-19,NE,2.57142857142857
2020-04-20,NE,3.42857142857143
2020-04-21,NE,3.28571428571429
2020-04-22,NE,3.71428571428571
2020-04-23,NE,3.57142857142857
2020-04-24,NE,4
2020-04-25,NE,3.14285714285714
2020-04-26,NE,2.42857142857143
2020-04-27,NE,3.28571428571429
2020-04-28,NE,3.28571428571429
2020-04-29,NE,3.28571428571429
2020-04-30,NE,3.28571428571429
2020-05-01,NE,3.14285714285714
2020-05-02,NE,3.28571428571429
2020-05-03,NE,3.85714285714286
2020-05-04,NE,2.57142857142857
2020-05-05,NE,2.85714285714286
2020-05-06,NE,2.71428571428571
2020-05-07,NE,2.85714285714286
2020-05-08,NE,2.85714285714286
2020-05-09,NE,3.14285714285714
2020-05-10,NE,3
2020-05-11,NE,3
2020-05-12,NE,3.28571428571429
2020-05-13,NE,3.85714285714286
2020-05-14,NE,3.85714285714286
2020-05-15,NE,3.57142857142857
2020-05-16,NE,3.57142857142857
2020-05-17,NE,4.14285714285714
2020-05-18,NE,4.42857142857143
2020-05-19,NE,4.28571428571428
2020-05-20,NE,4
2020-05-21,NE,3.42857142857143
2020-05-22,NE,3.85714285714286
2020-05-23,NE,3.57142857142857
2020-05-24,NE,3
2020-05-25,NE,3.57142857142857
2020-05-26,NE,3
2020-05-27,NE,3.28571428571429
2020-05-28,NE,3.28571428571429
2020-05-29,NE,2.85714285714286
2020-05-30,NE,4
2020-05-31,NE,4
2020-06-01,NE,3.42857142857143
2020-06-02,NE,3.14285714285714
2020-06-03,NE,2.28571428571429
2020-06-04,NE,2.57142857142857
2020-06-05,NE,2.57142857142857
2020-06-06,NE,1.42857142857143
2020-06-07,NE,1.42857142857143
2020-06-08,NE,1.14285714285714
2020-06-09,NE,3.71428571428571
2020-06-10,NE,4.28571428571429
2020-06-11,NE,4
2020-06-12,NE,4
2020-06-13,NE,4.57142857142857
2020-06-14,NE,5.71428571428571
2020-06-15,NE,5.57142857142857
2020-06-16,NE,4
2020-06-17,NE,4
2020-06-18,NE,4
2020-06-19,NE,4
2020-06-20,NE,4.14285714285714
2020-06-21,NE,3.57142857142857
2020-06-22,NE,3.28571428571429
2020-06-23,NE,2.85714285714286
2020-06-24,NE,3.14285714285714
2020-06-25,NE,3.28571428571429
2020-06-26,NE,3.28571428571429
2020-06-27,NE,2.85714285714286
2020-06-28,NE,2.57142857142857
2020-06-29,NE,2.71428571428571
2020-06-30,NE,3.14285714285714
2020-07-01,NE,2.57142857142857
2020-07-02,NE,2.42857142857143
2020-07-03,NE,2.42857142857143
2020-07-04,NE,2
2020-07-05,NE,1.14285714285714
2020-07-06,NE,0.857142857142857
2020-07-07,NE,0.285714285714286
2020-07-08,NE,0.285714285714286
2020-07-09,NE,0.142857142857143
2020-07-10,NE,0.142857142857143
2020-07-11,NE,0.714285714285714
2020-07-12,NE,0.571428571428571
2020-07-13,NE,1.28571428571429
2020-07-14,NE,2.14285714285714
2020-07-15,NE,2.14285714285714
2020-07-16,NE,2.28571428571429
2020-07-17,NE,2.28571428571429
2020-07-18,NE,2.57142857142857
2020-07-19,NE,3.42857142857143
2020-07-20,NE,2.85714285714286
2020-07-21,NE,2.42857142857143
2020-07-22,NE,2.14285714285714
2020-07-23,NE,2.14285714285714
2020-07-24,NE,2.14285714285714
2020-07-25,NE,1.57142857142857
2020-07-26,NE,1.57142857142857
2020-07-27,NE,1.85714285714286
2020-07-28,NE,1.71428571428571
2020-07-29,NE,2.28571428571429
2020-07-30,NE,2.28571428571429
2020-07-31,NE,2.28571428571429
2020-08-01,NE,2.14285714285714
2020-08-02,NE,1.57142857142857
2020-08-03,NE,1.57142857142857
2020-08-04,NE,1.71428571428571
2020-08-05,NE,1.85714285714286
2020-08-06,NE,1.85714285714286
2020-08-07,NE,1.85714285714286
2020-08-08,NE,2.28571428571429
2020-08-09,NE,2.71428571428571
2020-08-10,NE,3
2020-08-11,NE,2.85714285714286
2020-08-12,NE,2.28571428571429
2020-08-13,NE,2.28571428571429
2020-08-14,NE,2.28571428571429
2020-08-15,NE,2
2020-08-16,NE,2.42857142857143
2020-08-17,NE,2.14285714285714
2020-08-18,NE,1.85714285714286
2020-08-19,NE,2.14285714285714
2020-08-20,NE,2.14285714285714
2020-08-21,NE,2.42857142857143
2020-08-22,NE,3
2020-08-23,NE,2.14285714285714
2020-08-24,NE,2.14285714285714
2020-08-25,NE,2.57142857142857
2020-08-26,NE,2.28571428571429
2020-08-27,NE,2.28571428571429
2020-08-28,NE,2
2020-08-29,NE,2
2020-08-30,NE,2.28571428571429
2020-08-31,NE,1.85714285714286
2020-09-01,NE,1.85714285714286
2020-09-02,NE,1.71428571428571
2020-09-03,NE,1.71428571428571
2020-09-04,NE,1.71428571428571
2020-09-05,NE,1
2020-09-06,NE,1
2020-09-07,NE,3.14285714285714
2020-09-08,NE,3.71428571428571
2020-09-09,NE,4.28571428571429
2020-09-10,NE,4.28571428571429
2020-09-11,NE,4.28571428571429
2020-09-12,NE,4.42857142857143
2020-09-13,NE,4.28571428571428
2020-09-14,NE,2.57142857142857
2020-09-15,NE,1.71428571428571
2020-09-16,NE,1.14285714285714
2020-09-17,NE,1.14285714285714
2020-09-18,NE,1.14285714285714
2020-09-19,NE,2.42857142857143
2020-09-20,NE,3.57142857142857
2020-09-21,NE,3.28571428571429
2020-09-22,NE,2.85714285714286
2020-09-23,NE,3.71428571428571
2020-09-24,NE,3.85714285714286
2020-09-25,NE,4
2020-09-26,NE,2.85714285714286
2020-09-27,NE,2.42857142857143
2020-09-28,NE,2.28571428571429
2020-09-29,NE,4.42857142857143
2020-09-30,NE,3.57142857142857
2020-10-01,NE,4
2020-10-02,NE,4.42857142857143
2020-10-03,NE,4.42857142857143
2020-10-04,NE,4.14285714285714
2020-10-05,NE,4.14285714285714
2020-10-06,NE,3
2020-10-07,NE,3.71428571428571
2020-10-08,NE,3.14285714285714
2020-10-09,NE,2.57142857142857
2020-10-10,NE,2.71428571428571
2020-10-11,NE,2.85714285714286
2020-10-12,NE,3.28571428571429
2020-10-13,NE,3
2020-10-14,NE,4
2020-10-15,NE,4.14285714285714
2020-10-16,NE,4.14285714285714
2020-10-17,NE,4.57142857142857
2020-10-18,NE,5.42857142857143
2020-10-19,NE,6.57142857142857
2020-10-20,NE,7.42857142857143
2020-10-21,NE,6.28571428571429
2020-10-22,NE,6.71428571428571
2020-10-23,NE,6.85714285714286
2020-10-24,NE,7
2020-10-25,NE,7.85714285714286
2020-10-26,NE,7.42857142857143
2020-10-27,NE,7.14285714285714
2020-10-28,NE,7.85714285714286
2020-10-29,NE,8.14285714285714
2020-10-30,NE,8.28571428571429
2020-10-31,NE,7.57142857142857
2020-11-01,NE,5.71428571428571
2020-11-02,NE,5.85714285714286
2020-11-03,NE,5.28571428571428
2020-11-04,NE,7.85714285714286
2020-11-05,NE,7.28571428571429
2020-11-06,NE,7
2020-11-07,NE,7.71428571428571
2020-11-08,NE,10
2020-11-09,NE,8.85714285714286
2020-11-10,NE,11.7142857142857
2020-11-11,NE,10.5714285714286
2020-11-12,NE,10.8571428571429
2020-11-13,NE,10.8571428571429
2020-11-14,NE,12.4285714285714
2020-11-15,NE,12.2857142857143
2020-11-16,NE,13.5714285714286
2020-11-17,NE,14
2020-11-18,NE,17.4285714285714
2020-11-19,NE,18
2020-11-20,NE,18.5714285714286
2020-11-21,NE,19.5714285714286
2020-11-22,NE,19.1428571428571
2020-11-23,NE,21.7142857142857
2020-11-24,NE,18.2857142857143
2020-11-25,NE,12.4285714285714
2020-11-26,NE,12
2020-11-27,NE,11.4285714285714
2020-11-28,NE,12
2020-11-29,NE,18.5714285714286
2020-11-30,NE,21.4285714285714
2020-12-01,NE,25.2857142857143
2020-12-02,NE,28.8571428571429
2020-12-03,NE,29.2857142857143
2020-12-04,NE,30.8571428571429
2020-12-05,NE,31.1428571428571
2020-12-06,NE,28.1428571428571
2020-12-07,NE,23.7142857142857
2020-12-08,NE,24.2857142857143
2020-12-09,NE,22.4285714285714
2020-12-10,NE,24.4285714285714
2020-12-11,NE,24
2020-12-12,NE,26
2020-12-13,NE,23
2020-12-14,NE,22
2020-12-15,NE,17.7142857142857
2020-12-16,NE,18.1428571428571
2020-12-17,NE,15.7142857142857
2020-12-18,NE,16.1428571428571
2020-12-19,NE,13.2857142857143
2020-12-20,NE,11.8571428571429
2020-12-21,NE,16.1428571428571
2020-12-22,NE,16.4285714285714
2020-12-23,NE,12.5714285714286
2020-12-24,NE,12
2020-12-25,NE,10.4285714285714
2020-12-26,NE,10.8571428571429
2020-12-27,NE,11.7142857142857
2020-12-28,NE,7.14285714285714
2020-12-29,NE,11.8571428571429
2020-12-30,NE,15.7142857142857
2020-12-31,NE,15.7142857142857
2021-01-01,NE,16.1428571428571
2021-01-02,NE,13.5714285714286
2021-01-03,NE,12.7142857142857
2021-01-04,NE,13.1428571428571
2021-01-05,NE,22.8571428571429
2021-01-06,NE,9.28571428571428
2021-01-07,NE,9.71428571428571
2021-01-08,NE,12.5714285714286
2021-01-09,NE,12.8571428571429
2021-01-10,NE,14.1428571428571
2021-01-11,NE,14.2857142857143
2021-01-12,NE,0.999999999999996
2021-01-13,NE,14.8571428571429
2021-01-14,NE,14.2857142857143
2021-01-15,NE,11
2021-01-16,NE,10
2021-01-17,NE,8.42857142857143
2021-01-18,NE,8.42857142857143
2021-01-19,NE,7.14285714285714
2021-01-20,NE,5.85714285714286
2021-01-21,NE,6
2021-01-22,NE,6
2021-01-23,NE,7.42857142857143
2021-01-24,NE,7.85714285714286
2021-01-25,NE,7.85714285714285
2021-01-26,NE,7.57142857142857
2021-01-27,NE,6
2021-01-28,NE,5.85714285714286
2021-01-29,NE,5.85714285714286
2021-01-30,NE,5
2021-01-31,NE,3.71428571428571
2021-02-01,NE,5
2021-02-02,NE,5.28571428571429
2021-02-03,NE,6.85714285714286
2021-02-04,NE,6.85714285714286
2021-02-05,NE,6.85714285714286
2021-02-06,NE,7
2021-02-07,NE,7.71428571428571
2021-02-08,NE,5.71428571428571
2021-02-09,NE,5.85714285714286
2020-03-04,NH,0
2020-03-05,NH,0
2020-03-06,NH,0
2020-03-07,NH,0
2020-03-08,NH,0
2020-03-09,NH,0
2020-03-10,NH,0
2020-03-11,NH,0
2020-03-12,NH,0
2020-03-13,NH,0
2020-03-14,NH,0
2020-03-15,NH,0
2020-03-16,NH,0
2020-03-17,NH,0
2020-03-18,NH,0
2020-03-19,NH,0
2020-03-20,NH,0
2020-03-21,NH,0.142857142857143
2020-03-22,NH,0.142857142857143
2020-03-23,NH,0.142857142857143
2020-03-24,NH,0.142857142857143
2020-03-25,NH,0.285714285714286
2020-03-26,NH,0.285714285714286
2020-03-27,NH,0.428571428571429
2020-03-28,NH,0.285714285714286
2020-03-29,NH,0.428571428571429
2020-03-30,NH,0.428571428571429
2020-03-31,NH,0.571428571428572
2020-04-01,NH,0.714285714285714
2020-04-02,NH,1
2020-04-03,NH,0.857142857142857
2020-04-04,NH,0.857142857142857
2020-04-05,NH,2
2020-04-06,NH,2
2020-04-07,NH,2.28571428571429
2020-04-08,NH,2.14285714285714
2020-04-09,NH,2
2020-04-10,NH,2
2020-04-11,NH,2
2020-04-12,NH,2
2020-04-13,NH,2
2020-04-14,NH,2.28571428571429
2020-04-15,NH,2.14285714285714
2020-04-16,NH,2.14285714285714
2020-04-17,NH,2.57142857142857
2020-04-18,NH,2.71428571428571
2020-04-19,NH,1.42857142857143
2020-04-20,NH,2.28571428571429
2020-04-21,NH,2
2020-04-22,NH,2.28571428571429
2020-04-23,NH,3.14285714285714
2020-04-24,NH,2.71428571428571
2020-04-25,NH,2.57142857142857
2020-04-26,NH,2.57142857142857
2020-04-27,NH,2.57142857142857
2020-04-28,NH,3
2020-04-29,NH,4
2020-04-30,NH,3.42857142857143
2020-05-01,NH,3.71428571428571
2020-05-02,NH,3.71428571428571
2020-05-03,NH,4.57142857142857
2020-05-04,NH,6.42857142857143
2020-05-05,NH,6
2020-05-06,NH,5.71428571428571
2020-05-07,NH,6.71428571428571
2020-05-08,NH,6.71428571428571
2020-05-09,NH,6.71428571428571
2020-05-10,NH,7.14285714285714
2020-05-11,NH,5.57142857142857
2020-05-12,NH,6.42857142857143
2020-05-13,NH,5.42857142857143
2020-05-14,NH,5.71428571428572
2020-05-15,NH,5.57142857142857
2020-05-16,NH,5.57142857142857
2020-05-17,NH,5.71428571428571
2020-05-18,NH,5.71428571428571
2020-05-19,NH,5.71428571428571
2020-05-20,NH,7
2020-05-21,NH,5.28571428571428
2020-05-22,NH,5.28571428571429
2020-05-23,NH,5.42857142857143
2020-05-24,NH,4.57142857142857
2020-05-25,NH,4.71428571428571
2020-05-26,NH,4.71428571428571
2020-05-27,NH,4.28571428571429
2020-05-28,NH,4.85714285714286
2020-05-29,NH,5.14285714285714
2020-05-30,NH,5
2020-05-31,NH,6
2020-06-01,NH,6
2020-06-02,NH,5.85714285714286
2020-06-03,NH,6.42857142857143
2020-06-04,NH,5.85714285714286
2020-06-05,NH,5.85714285714286
2020-06-06,NH,5.85714285714286
2020-06-07,NH,5.42857142857143
2020-06-08,NH,5.14285714285714
2020-06-09,NH,5
2020-06-10,NH,4.57142857142857
2020-06-11,NH,5
2020-06-12,NH,4.85714285714286
2020-06-13,NH,4.85714285714286
2020-06-14,NH,4.57142857142857
2020-06-15,NH,4.14285714285714
2020-06-16,NH,3.28571428571429
2020-06-17,NH,3.14285714285714
2020-06-18,NH,3
2020-06-19,NH,2.71428571428571
2020-06-20,NH,2.71428571428571
2020-06-21,NH,2.42857142857143
2020-06-22,NH,2.42857142857143
2020-06-23,NH,4.85714285714286
2020-06-24,NH,4
2020-06-25,NH,4
2020-06-26,NH,4
2020-06-27,NH,4
2020-06-28,NH,4
2020-06-29,NH,3.71428571428571
2020-06-30,NH,1.42857142857143
2020-07-01,NH,1.57142857142857
2020-07-02,NH,1.28571428571429
2020-07-03,NH,2
2020-07-04,NH,2.14285714285714
2020-07-05,NH,1.85714285714286
2020-07-06,NH,1.85714285714286
2020-07-07,NH,1.71428571428571
2020-07-08,NH,2
2020-07-09,NH,2.14285714285714
2020-07-10,NH,1.42857142857143
2020-07-11,NH,1.28571428571429
2020-07-12,NH,1.14285714285714
2020-07-13,NH,1.14285714285714
2020-07-14,NH,1.14285714285714
2020-07-15,NH,0.714285714285714
2020-07-16,NH,1
2020-07-17,NH,1
2020-07-18,NH,1
2020-07-19,NH,1.14285714285714
2020-07-20,NH,1.14285714285714
2020-07-21,NH,1.42857142857143
2020-07-22,NH,2
2020-07-23,NH,1.57142857142857
2020-07-24,NH,1.57142857142857
2020-07-25,NH,1.57142857142857
2020-07-26,NH,1.28571428571429
2020-07-27,NH,1.28571428571429
2020-07-28,NH,1.42857142857143
2020-07-29,NH,1
2020-07-30,NH,1
